PlayTime,Trial,Position.X,Position.Y,WhiteHole.BluePlayer.Touch,WhiteHole.RedPlayer.Touch,WhiteHole.BluePlayer.Trigger,WhiteHole.RedPlayer.Trigger,Planet.BluePlayer.Creation,Planet.RedPlayer.Creation,WhiteHole.MultiPlayer.Trigger,Star.Creation,BlackHole.Creation
2020-03-11 10:07:44.917700,3,54,68,20,10,0,4,4,0,0,0,0
2020-03-11 10:07:55.366300,3,81,26,20,11,0,4,4,0,0,0,0
2020-03-11 10:07:55.600300,3,81,26,20,12,0,4,4,0,0,0,0
2020-03-11 10:07:59.088500,3,81,26,20,12,0,5,4,0,0,0,0
2020-03-11 10:08:04.367800,3,54,20,21,12,0,5,4,0,0,0,0
2020-03-11 10:08:07.873000,3,54,20,21,12,1,5,4,0,0,0,0
2020-03-11 10:08:11.019200,3,46,42,21,12,1,5,4,1,0,0,0
2020-03-11 10:08:19.168600,3,26,68,21,13,1,5,4,1,0,0,0
2020-03-11 10:08:22.658800,3,26,68,21,13,1,6,4,1,0,0,0
2020-03-11 10:08:23.185900,3,45,85,22,13,1,6,4,1,0,0,0
2020-03-11 10:08:23.635900,3,45,85,23,13,1,6,4,1,0,0,0
2020-03-11 10:08:27.127100,3,45,85,23,13,2,6,4,1,0,0,0
2020-03-11 10:08:32.017400,3,45,45,23,13,2,6,4,2,0,0,0
2020-03-11 10:08:38.686700,3,89,55,23,14,2,6,4,2,0,0,0
2020-03-11 10:08:42.177900,3,89,55,23,14,2,7,4,2,0,0,0
2020-03-11 10:08:43.137000,3,81,26,24,14,2,7,4,2,0,0,0
2020-03-11 10:08:46.626200,3,81,26,24,14,3,7,4,2,0,0,0
2020-03-11 10:08:48.122300,3,87,58,24,14,3,7,4,3,0,0,0
2020-03-11 10:08:58.537900,3,24,46,24,15,3,7,4,3,0,0,0
2020-03-11 10:09:02.028100,3,24,46,24,15,3,8,4,3,0,0,0
2020-03-11 10:09:02.938100,3,26,68,25,15,3,8,4,3,0,0,0
2020-03-11 10:09:06.446300,3,26,68,25,15,4,8,4,3,0,0,0
2020-03-11 10:09:13.605700,3,81,26,25,16,4,8,4,3,0,0,0
2020-03-11 10:09:17.112900,3,81,26,25,16,4,9,4,3,0,0,0
2020-03-11 10:09:20.090100,3,89,55,26,16,4,9,4,3,0,0,0
2020-03-11 10:09:23.587300,3,89,55,26,16,5,9,4,3,0,0,0
2020-03-11 10:09:30.607700,3,24,46,26,17,5,9,4,3,0,0,0
2020-03-11 10:09:34.097900,3,24,46,26,17,5,10,4,3,0,0,0
2020-03-11 10:09:39.791200,3,38,70,26,17,5,10,5,3,0,0,0
2020-03-11 10:09:39.795200,3,150,150,26,17,5,10,6,3,0,0,0
2020-03-11 10:09:44.858500,3,81,26,26,18,5,10,6,3,0,0,0
2020-03-11 10:09:48.348700,3,81,26,26,18,5,11,6,3,0,0,0
2020-03-11 10:09:50.576900,3,72,79,27,18,5,11,6,3,0,0,0
2020-03-11 10:09:56.575200,3,26,68,27,19,5,11,6,3,0,0,0
2020-03-11 10:09:57.109200,3,26,68,27,20,5,11,6,3,0,0,0
2020-03-11 10:09:57.742300,3,26,68,27,21,5,11,6,3,0,0,0
2020-03-11 10:10:05.909700,3,54,20,27,22,5,11,6,3,0,0,0
2020-03-11 10:10:07.144800,3,42,57,27,22,5,11,7,3,0,0,0
2020-03-11 10:10:08.909900,3,26,68,28,22,5,11,7,3,0,0,0
2020-03-11 10:10:11.710100,3,26,68,29,22,5,11,7,3,0,0,0
2020-03-11 10:10:12.877100,3,81,26,29,23,5,11,7,3,0,0,0
2020-03-11 10:10:16.383300,3,26,68,29,23,6,11,7,3,0,0,0
2020-03-11 10:10:24.078800,3,72,79,29,24,6,11,7,3,0,0,0
2020-03-11 10:10:26.360900,3,81,26,30,24,6,11,7,3,0,0,0
2020-03-11 10:10:29.851100,3,81,26,30,24,7,11,7,3,0,0,0
2020-03-11 10:10:38.328600,3,54,20,31,24,7,11,7,3,0,0,0
2020-03-11 10:10:38.778600,3,24,46,31,25,7,11,7,3,0,0,0
2020-03-11 10:10:42.268800,3,24,46,31,25,7,12,7,3,0,0,0
2020-03-11 10:10:42.285800,3,54,20,31,25,8,12,7,3,0,0,0
2020-03-11 10:10:42.323800,3,39,33,31,25,8,12,7,3,0,1,0
2020-03-11 10:10:51.846400,3,75,64,31,25,8,12,7,4,0,1,0
2020-03-11 10:10:51.851400,3,150,150,31,25,8,12,7,5,0,1,0
2020-03-11 10:10:54.979500,3,72,79,31,26,8,12,7,5,0,1,0
2020-03-11 10:10:58.469700,3,72,79,31,26,8,13,7,5,0,1,0
2020-03-11 10:10:59.896800,3,89,55,32,26,8,13,7,5,0,1,0
2020-03-11 10:11:03.404000,3,89,55,32,26,9,13,7,5,0,1,0
2020-03-11 10:11:09.664400,3,54,20,32,27,9,13,7,5,0,1,0
2020-03-11 10:11:20.299000,3,24,46,33,27,9,13,7,5,0,1,0
2020-03-11 10:11:23.216200,3,24,46,34,27,9,13,7,5,0,1,0
2020-03-11 10:11:24.271200,3,54,20,34,28,9,13,7,5,0,1,0
2020-03-11 10:11:24.482200,3,24,46,35,28,9,13,7,5,0,1,0
2020-03-11 10:11:26.015300,3,54,20,35,29,9,13,7,5,0,1,0
2020-03-11 10:11:26.349300,3,24,46,36,29,9,13,7,5,0,1,0
2020-03-11 10:11:26.765400,3,24,46,37,29,9,13,7,5,0,1,0
2020-03-11 10:11:27.616400,3,24,46,38,29,9,13,7,5,0,1,0
2020-03-11 10:11:28.649500,3,24,46,39,29,9,13,7,5,0,1,0
2020-03-11 10:11:29.499500,3,24,46,40,29,9,13,7,5,0,1,0
2020-03-11 10:11:29.949500,3,54,20,40,30,9,13,7,5,0,1,0
2020-03-11 10:11:30.699600,3,24,46,41,30,9,13,7,5,0,1,0
2020-03-11 10:11:31.149600,3,24,46,42,30,9,13,7,5,0,1,0
2020-03-11 10:11:32.282700,3,54,20,42,31,9,13,7,5,0,1,0
2020-03-11 10:11:35.787900,3,54,20,42,31,9,14,7,5,0,1,0
2020-03-11 10:11:43.883300,3,72,79,43,31,9,14,7,5,0,1,0
2020-03-11 10:11:50.116700,3,81,26,43,32,9,14,7,5,0,1,0
2020-03-11 10:11:53.607900,3,81,26,43,32,9,15,7,5,0,1,0
2020-03-11 10:11:55.352000,3,74,24,43,32,9,15,8,5,0,1,0
2020-03-11 10:12:09.552800,3,24,46,43,33,9,15,8,5,0,1,0
2020-03-11 10:12:10.752900,3,72,79,44,33,9,15,8,5,0,1,0
2020-03-11 10:12:14.257100,3,24,46,44,33,9,16,8,5,0,1,0
2020-03-11 10:12:21.736500,3,45,85,45,33,9,16,8,5,0,1,0
2020-03-11 10:12:26.303800,3,45,85,46,33,9,16,8,5,0,1,0
2020-03-11 10:12:27.270800,3,45,85,47,33,9,16,8,5,0,1,0
2020-03-11 10:12:29.469900,3,45,85,48,33,9,16,8,5,0,1,0
2020-03-11 10:12:31.070000,3,45,85,49,33,9,16,8,5,0,1,0
2020-03-11 10:12:32.820100,3,81,26,49,34,9,16,8,5,0,1,0
2020-03-11 10:12:35.504300,3,81,26,49,35,9,16,8,5,0,1,0
2020-03-11 10:12:35.670300,3,72,79,50,35,9,16,8,5,0,1,0
2020-03-11 10:12:36.221300,3,72,79,51,35,9,16,8,5,0,1,0
2020-03-11 10:12:39.709500,3,72,79,51,35,10,16,8,5,0,1,0
2020-03-11 10:12:39.725500,3,81,26,51,35,10,17,8,5,0,1,0
2020-03-11 10:12:39.738500,3,76,52,51,35,10,17,8,5,0,2,0
2020-03-11 10:12:51.288200,3,45,85,51,36,10,17,8,5,0,2,0
2020-03-11 10:12:54.039400,3,24,46,52,36,10,17,8,5,0,2,0
2020-03-11 10:12:54.672400,3,24,46,53,36,10,17,8,5,0,2,0
2020-03-11 10:12:55.722500,3,24,46,54,36,10,17,8,5,0,2,0
2020-03-11 10:12:59.209600,3,24,46,54,36,11,17,8,5,0,2,0
2020-03-11 10:12:59.228700,3,45,85,54,36,11,18,8,5,0,2,0
2020-03-11 10:12:59.239700,3,34,66,54,36,11,18,8,5,0,3,0
2020-03-11 10:13:11.290300,3,81,26,55,36,11,18,8,5,0,3,0
2020-03-11 10:13:14.779500,3,81,26,55,36,12,18,8,5,0,3,0
2020-03-11 10:13:33.791600,3,26,68,56,36,12,18,8,5,0,3,0
2020-03-11 10:13:36.791800,3,45,85,56,37,12,18,8,5,0,3,0
2020-03-11 10:13:39.392900,3,26,68,57,37,12,18,8,5,0,3,0
2020-03-11 10:13:42.359100,3,26,68,58,37,12,18,8,5,0,3,0
2020-03-11 10:13:42.793100,3,26,68,59,37,12,18,8,5,0,3,0
2020-03-11 10:13:43.892200,3,26,68,60,37,12,18,8,5,0,3,0
2020-03-11 10:13:47.381400,3,26,68,60,37,13,18,8,5,0,3,0
2020-03-11 10:13:47.397400,3,45,85,60,37,13,19,8,5,0,3,0
2020-03-11 10:13:47.410400,3,35,76,60,37,13,19,8,5,0,4,0
2020-03-11 10:13:57.295000,3,53,43,60,37,13,19,8,6,0,4,0
2020-03-11 10:13:57.760000,3,89,55,61,37,13,19,8,6,0,4,0
2020-03-11 10:14:00.227100,3,81,26,61,38,13,19,8,6,0,4,0
2020-03-11 10:14:03.716300,3,81,26,61,38,13,20,8,6,0,4,0
2020-03-11 10:14:03.749300,3,89,55,61,38,14,20,8,6,0,4,0
2020-03-11 10:14:03.762300,3,85,40,61,38,14,20,8,6,0,5,0
2020-03-11 10:14:13.527900,3,24,46,61,39,14,20,8,6,0,5,0
2020-03-11 10:14:15.512000,3,24,46,61,40,14,20,8,6,0,5,0
2020-03-11 10:14:16.862100,3,24,46,61,41,14,20,8,6,0,5,0
2020-03-11 10:14:17.412100,3,26,68,62,41,14,20,8,6,0,5,0
2020-03-11 10:14:18.578200,3,26,68,63,41,14,20,8,6,0,5,0
2020-03-11 10:14:18.862200,3,26,68,64,41,14,20,8,6,0,5,0
2020-03-11 10:14:22.429400,3,26,68,65,41,14,20,8,6,0,5,0
2020-03-11 10:14:24.662500,3,24,46,65,42,14,20,8,6,0,5,0
2020-03-11 10:14:24.963600,3,26,68,66,42,14,20,8,6,0,5,0
2020-03-11 10:14:27.079700,3,24,46,66,43,14,20,8,6,0,5,0
2020-03-11 10:14:27.646700,3,24,46,66,44,14,20,8,6,0,5,0
2020-03-11 10:14:30.379900,3,26,68,67,44,14,20,8,6,0,5,0
2020-03-11 10:14:31.930000,3,26,68,68,44,14,20,8,6,0,5,0
2020-03-11 10:14:35.418200,3,26,68,68,44,15,20,8,6,0,5,0
2020-03-11 10:14:35.435200,3,24,46,68,44,15,21,8,6,0,5,0
2020-03-11 10:14:35.448200,3,25,57,68,44,15,21,8,6,0,6,0
2020-03-11 10:14:42.897600,3,81,26,68,45,15,21,8,6,0,6,0
2020-03-11 10:14:46.387800,3,81,26,68,45,15,22,8,6,0,6,0
2020-03-11 10:14:48.897900,3,89,55,69,45,15,22,8,6,0,6,0
2020-03-11 10:14:49.581000,3,89,55,70,45,15,22,8,6,0,6,0
2020-03-11 10:14:53.070200,3,89,55,70,45,16,22,8,6,0,6,0
2020-03-11 10:14:57.850400,3,64,45,70,45,16,22,8,7,0,6,0
2020-03-11 10:15:03.445800,3,76,52,70,45,16,22,8,7,0,6,1
2020-03-11 10:15:04.548800,3,26,68,70,46,16,22,8,7,0,6,1
2020-03-11 10:15:05.031800,3,26,68,70,47,16,22,8,7,0,6,1
2020-03-11 10:15:08.522000,3,26,68,70,47,16,23,8,7,0,6,1
2020-03-11 10:15:09.367100,3,24,46,71,47,16,23,8,7,0,6,1
2020-03-11 10:15:09.583100,3,24,46,72,47,16,23,8,7,0,6,1
2020-03-11 10:15:13.701300,3,24,46,73,47,16,23,8,7,0,6,1
2020-03-11 10:15:23.101900,3,30,40,73,47,16,23,9,7,0,6,1
2020-03-11 10:15:23.650900,3,81,26,73,48,16,23,9,7,0,6,1
2020-03-11 10:15:24.734000,3,81,26,73,49,16,23,9,7,0,6,1
2020-03-11 10:15:26.251100,3,24,46,74,49,16,23,9,7,0,6,1
2020-03-11 10:15:29.738300,3,24,46,74,49,17,23,9,7,0,6,1
2020-03-11 10:15:29.774300,3,81,26,74,49,17,24,9,7,0,6,1
2020-03-11 10:15:29.787300,3,52,36,74,49,17,24,9,7,1,6,1
