PlayTime,Trial,Position.X,Position.Y,WhiteHole.BluePlayer.Touch,WhiteHole.RedPlayer.Touch,WhiteHole.BluePlayer.Trigger,WhiteHole.RedPlayer.Trigger,Planet.BluePlayer.Creation,Planet.RedPlayer.Creation,WhiteHole.MultiPlayer.Trigger,Star.Creation,BlackHole.Creation
2020-03-11 11:27:03.396200,8,42,80,47,28,21,0,0,13,0,0,0
2020-03-11 11:27:05.929400,8,42,80,48,28,21,0,0,13,0,0,0
2020-03-11 11:28:07.717900,8,42,80,49,28,21,0,0,13,0,0,0
2020-03-11 11:28:33.986400,8,76,56,50,28,21,0,0,13,0,0,0
2020-03-11 11:28:50.704400,8,42,80,51,28,21,0,0,13,0,0,0
2020-03-11 11:28:54.192600,8,42,80,51,28,22,0,0,13,0,0,0
2020-03-11 11:28:57.154700,8,22,66,51,29,22,0,0,13,0,0,0
2020-03-11 11:29:26.706400,8,30,17,52,29,22,0,0,13,0,0,0
2020-03-11 11:29:38.657100,8,22,66,52,30,22,0,0,13,0,0,0
2020-03-11 11:29:44.391400,8,42,80,53,30,22,0,0,13,0,0,0
2020-03-11 11:29:50.058800,8,42,80,54,30,22,0,0,13,0,0,0
2020-03-11 11:29:51.158800,8,42,80,54,31,22,0,0,13,0,0,0
