Time,Player.Color,Position.X,Position.Y,Pos
2020/03/11 10:17:57.1623,Red Player,70,39,(70+39j)
2020/03/11 10:17:57.1653,Blue Player,63,52,(63+52j)
2020/03/11 10:17:57.1773,Red Player,70,39,(70+39j)
2020/03/11 10:17:57.1803,Blue Player,63,52,(63+52j)
2020/03/11 10:17:57.1943,Red Player,70,39,(70+39j)
2020/03/11 10:17:57.1963,Blue Player,63,52,(63+52j)
2020/03/11 10:17:57.2103,Red Player,70,39,(70+39j)
2020/03/11 10:17:57.2133,Blue Player,63,52,(63+52j)
2020/03/11 10:17:57.2273,Red Player,70,39,(70+39j)
2020/03/11 10:17:57.2303,Blue Player,63,53,(63+53j)
2020/03/11 10:17:57.2433,Red Player,70,39,(70+39j)
2020/03/11 10:17:57.2463,Blue Player,63,53,(63+53j)
2020/03/11 10:17:57.2603,Red Player,70,39,(70+39j)
2020/03/11 10:17:57.2633,Blue Player,63,53,(63+53j)
2020/03/11 10:17:57.2773,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.2803,Blue Player,63,53,(63+53j)
2020/03/11 10:17:57.2943,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.2973,Blue Player,63,53,(63+53j)
2020/03/11 10:17:57.3103,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.3133,Blue Player,63,54,(63+54j)
2020/03/11 10:17:57.3273,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.3303,Blue Player,63,54,(63+54j)
2020/03/11 10:17:57.3433,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.3473,Blue Player,63,54,(63+54j)
2020/03/11 10:17:57.3603,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.3633,Blue Player,63,54,(63+54j)
2020/03/11 10:17:57.3773,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.3803,Blue Player,63,54,(63+54j)
2020/03/11 10:17:57.3933,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.3963,Blue Player,63,54,(63+54j)
2020/03/11 10:17:57.4123,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.4153,Blue Player,63,54,(63+54j)
2020/03/11 10:17:57.4273,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.4303,Blue Player,63,54,(63+54j)
2020/03/11 10:17:57.4443,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.4473,Blue Player,63,54,(63+54j)
2020/03/11 10:17:57.4603,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.4633,Blue Player,63,54,(63+54j)
2020/03/11 10:17:57.4773,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.4803,Blue Player,63,53,(63+53j)
2020/03/11 10:17:57.4933,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.4963,Blue Player,63,53,(63+53j)
2020/03/11 10:17:57.5103,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.5133,Blue Player,62,53,(62+53j)
2020/03/11 10:17:57.5273,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.5303,Blue Player,62,53,(62+53j)
2020/03/11 10:17:57.5433,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.5473,Blue Player,62,53,(62+53j)
2020/03/11 10:17:57.5603,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.5633,Blue Player,62,53,(62+53j)
2020/03/11 10:17:57.5773,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.5803,Blue Player,62,52,(62+52j)
2020/03/11 10:17:57.5933,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.5973,Blue Player,62,52,(62+52j)
2020/03/11 10:17:57.6103,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.6133,Blue Player,62,52,(62+52j)
2020/03/11 10:17:57.6273,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.6303,Blue Player,62,52,(62+52j)
2020/03/11 10:17:57.6433,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.6473,Blue Player,62,51,(62+51j)
2020/03/11 10:17:57.6603,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.6633,Blue Player,62,51,(62+51j)
2020/03/11 10:17:57.6773,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.6813,Blue Player,62,51,(62+51j)
2020/03/11 10:17:57.6933,Red Player,70,38,(70+38j)
2020/03/11 10:17:57.6963,Blue Player,62,51,(62+51j)
2020/03/11 10:17:57.7103,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.7133,Blue Player,62,50,(62+50j)
2020/03/11 10:17:57.7273,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.7303,Blue Player,62,50,(62+50j)
2020/03/11 10:17:57.7433,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.7483,Blue Player,62,49,(62+49j)
2020/03/11 10:17:57.7603,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.7633,Blue Player,62,49,(62+49j)
2020/03/11 10:17:57.7773,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.7803,Blue Player,62,49,(62+49j)
2020/03/11 10:17:57.7943,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.7983,Blue Player,62,49,(62+49j)
2020/03/11 10:17:57.8103,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.8143,Blue Player,62,48,(62+48j)
2020/03/11 10:17:57.8273,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.8303,Blue Player,62,48,(62+48j)
2020/03/11 10:17:57.8433,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.8473,Blue Player,62,48,(62+48j)
2020/03/11 10:17:57.8603,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.8633,Blue Player,62,48,(62+48j)
2020/03/11 10:17:57.8773,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.8813,Blue Player,62,47,(62+47j)
2020/03/11 10:17:57.8943,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.8963,Blue Player,63,47,(63+47j)
2020/03/11 10:17:57.9103,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.9143,Blue Player,63,47,(63+47j)
2020/03/11 10:17:57.9273,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.9303,Blue Player,63,47,(63+47j)
2020/03/11 10:17:57.9433,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.9473,Blue Player,63,47,(63+47j)
2020/03/11 10:17:57.9604,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.9634,Blue Player,63,46,(63+46j)
2020/03/11 10:17:57.9774,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.9804,Blue Player,63,46,(63+46j)
2020/03/11 10:17:57.9944,Red Player,69,38,(69+38j)
2020/03/11 10:17:57.9974,Blue Player,63,46,(63+46j)
2020/03/11 10:17:58.0104,Red Player,69,38,(69+38j)
2020/03/11 10:17:58.0144,Blue Player,63,46,(63+46j)
2020/03/11 10:17:58.0274,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.0304,Blue Player,63,46,(63+46j)
2020/03/11 10:17:58.0434,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.0464,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.0604,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.0644,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.0774,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.0814,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.0934,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.0974,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.1104,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.1144,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.1274,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.1314,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.1454,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.1484,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.1604,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.1644,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.1774,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.1804,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.1944,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.1974,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.2104,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.2154,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.2274,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.2304,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.2434,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.2464,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.2604,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.2634,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.2774,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.2814,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.2944,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.2974,Blue Player,63,45,(63+45j)
2020/03/11 10:17:58.3104,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.3134,Blue Player,63,46,(63+46j)
2020/03/11 10:17:58.3274,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.3304,Blue Player,63,46,(63+46j)
2020/03/11 10:17:58.3444,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.3474,Blue Player,63,46,(63+46j)
2020/03/11 10:17:58.3604,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.3644,Blue Player,63,46,(63+46j)
2020/03/11 10:17:58.3774,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.3804,Blue Player,63,46,(63+46j)
2020/03/11 10:17:58.3934,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.3974,Blue Player,62,46,(62+46j)
2020/03/11 10:17:58.4104,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.4144,Blue Player,62,46,(62+46j)
2020/03/11 10:17:58.4274,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.4314,Blue Player,62,46,(62+46j)
2020/03/11 10:17:58.4444,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.4484,Blue Player,62,46,(62+46j)
2020/03/11 10:17:58.4604,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.4644,Blue Player,62,46,(62+46j)
2020/03/11 10:17:58.4774,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.4814,Blue Player,62,47,(62+47j)
2020/03/11 10:17:58.4944,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.4974,Blue Player,62,47,(62+47j)
2020/03/11 10:17:58.5104,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.5134,Blue Player,62,47,(62+47j)
2020/03/11 10:17:58.5274,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.5314,Blue Player,62,47,(62+47j)
2020/03/11 10:17:58.5444,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.5484,Blue Player,62,47,(62+47j)
2020/03/11 10:17:58.5604,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.5644,Blue Player,62,47,(62+47j)
2020/03/11 10:17:58.5764,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.5804,Blue Player,62,47,(62+47j)
2020/03/11 10:17:58.5944,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.5974,Blue Player,62,48,(62+48j)
2020/03/11 10:17:58.6104,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.6134,Blue Player,62,48,(62+48j)
2020/03/11 10:17:58.6274,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.6304,Blue Player,62,48,(62+48j)
2020/03/11 10:17:58.6434,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.6474,Blue Player,62,48,(62+48j)
2020/03/11 10:17:58.6604,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.6644,Blue Player,62,48,(62+48j)
2020/03/11 10:17:58.6794,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.6834,Blue Player,62,48,(62+48j)
2020/03/11 10:17:58.6944,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.6974,Blue Player,62,48,(62+48j)
2020/03/11 10:17:58.7104,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.7134,Blue Player,62,48,(62+48j)
2020/03/11 10:17:58.7274,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.7314,Blue Player,62,49,(62+49j)
2020/03/11 10:17:58.7444,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.7484,Blue Player,62,49,(62+49j)
2020/03/11 10:17:58.7604,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.7644,Blue Player,62,49,(62+49j)
2020/03/11 10:17:58.7774,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.7814,Blue Player,62,49,(62+49j)
2020/03/11 10:17:58.7944,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.7974,Blue Player,62,49,(62+49j)
2020/03/11 10:17:58.8104,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.8144,Blue Player,62,49,(62+49j)
2020/03/11 10:17:58.8274,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.8314,Blue Player,62,49,(62+49j)
2020/03/11 10:17:58.8434,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.8474,Blue Player,62,49,(62+49j)
2020/03/11 10:17:58.8604,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.8644,Blue Player,62,50,(62+50j)
2020/03/11 10:17:58.8774,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.8814,Blue Player,62,50,(62+50j)
2020/03/11 10:17:58.8944,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.8974,Blue Player,62,50,(62+50j)
2020/03/11 10:17:58.9104,Red Player,69,37,(69+37j)
2020/03/11 10:17:58.9144,Blue Player,62,50,(62+50j)
2020/03/11 10:17:58.9274,Red Player,68,37,(68+37j)
2020/03/11 10:17:58.9314,Blue Player,62,50,(62+50j)
2020/03/11 10:17:58.9434,Red Player,68,37,(68+37j)
2020/03/11 10:17:58.9484,Blue Player,62,50,(62+50j)
2020/03/11 10:17:58.9604,Red Player,68,37,(68+37j)
2020/03/11 10:17:58.9634,Blue Player,62,50,(62+50j)
2020/03/11 10:17:58.9774,Red Player,68,37,(68+37j)
2020/03/11 10:17:58.9804,Blue Player,62,50,(62+50j)
2020/03/11 10:17:58.9934,Red Player,68,37,(68+37j)
2020/03/11 10:17:58.9974,Blue Player,62,50,(62+50j)
2020/03/11 10:17:59.0104,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.0154,Blue Player,62,50,(62+50j)
2020/03/11 10:17:59.0274,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.0314,Blue Player,62,50,(62+50j)
2020/03/11 10:17:59.0444,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.0484,Blue Player,62,51,(62+51j)
2020/03/11 10:17:59.0604,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.0644,Blue Player,62,51,(62+51j)
2020/03/11 10:17:59.0774,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.0824,Blue Player,62,51,(62+51j)
2020/03/11 10:17:59.0934,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.0974,Blue Player,62,51,(62+51j)
2020/03/11 10:17:59.1104,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.1134,Blue Player,62,51,(62+51j)
2020/03/11 10:17:59.1274,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.1314,Blue Player,62,51,(62+51j)
2020/03/11 10:17:59.1444,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.1484,Blue Player,63,51,(63+51j)
2020/03/11 10:17:59.1604,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.1634,Blue Player,63,51,(63+51j)
2020/03/11 10:17:59.1774,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.1804,Blue Player,63,51,(63+51j)
2020/03/11 10:17:59.1944,Red Player,68,37,(68+37j)
2020/03/11 10:17:59.1974,Blue Player,63,52,(63+52j)
2020/03/11 10:17:59.2104,Red Player,68,38,(68+38j)
2020/03/11 10:17:59.2144,Blue Player,63,52,(63+52j)
2020/03/11 10:17:59.2274,Red Player,68,38,(68+38j)
2020/03/11 10:17:59.2304,Blue Player,63,52,(63+52j)
2020/03/11 10:17:59.2434,Red Player,68,38,(68+38j)
2020/03/11 10:17:59.2474,Blue Player,63,52,(63+52j)
2020/03/11 10:17:59.2604,Red Player,68,38,(68+38j)
2020/03/11 10:17:59.2644,Blue Player,63,52,(63+52j)
2020/03/11 10:17:59.2774,Red Player,68,38,(68+38j)
2020/03/11 10:17:59.2814,Blue Player,63,52,(63+52j)
2020/03/11 10:17:59.2934,Red Player,67,38,(67+38j)
2020/03/11 10:17:59.2974,Blue Player,64,53,(64+53j)
2020/03/11 10:17:59.3104,Red Player,67,38,(67+38j)
2020/03/11 10:17:59.3144,Blue Player,64,53,(64+53j)
2020/03/11 10:17:59.3274,Red Player,67,38,(67+38j)
2020/03/11 10:17:59.3304,Blue Player,64,53,(64+53j)
2020/03/11 10:17:59.3454,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.3504,Blue Player,64,53,(64+53j)
2020/03/11 10:17:59.3604,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.3644,Blue Player,64,53,(64+53j)
2020/03/11 10:17:59.3774,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.3804,Blue Player,64,53,(64+53j)
2020/03/11 10:17:59.3954,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.3994,Blue Player,64,54,(64+54j)
2020/03/11 10:17:59.4104,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.4144,Blue Player,64,54,(64+54j)
2020/03/11 10:17:59.4274,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.4304,Blue Player,64,54,(64+54j)
2020/03/11 10:17:59.4434,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.4474,Blue Player,64,54,(64+54j)
2020/03/11 10:17:59.4604,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.4644,Blue Player,64,54,(64+54j)
2020/03/11 10:17:59.4774,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.4804,Blue Player,64,54,(64+54j)
2020/03/11 10:17:59.4934,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.4974,Blue Player,65,55,(65+55j)
2020/03/11 10:17:59.5104,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.5134,Blue Player,65,55,(65+55j)
2020/03/11 10:17:59.5274,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.5314,Blue Player,65,55,(65+55j)
2020/03/11 10:17:59.5464,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.5494,Blue Player,65,55,(65+55j)
2020/03/11 10:17:59.5604,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.5644,Blue Player,65,55,(65+55j)
2020/03/11 10:17:59.5774,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.5804,Blue Player,65,55,(65+55j)
2020/03/11 10:17:59.5934,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.5974,Blue Player,65,55,(65+55j)
2020/03/11 10:17:59.6104,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.6144,Blue Player,65,56,(65+56j)
2020/03/11 10:17:59.6294,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.6324,Blue Player,65,56,(65+56j)
2020/03/11 10:17:59.6434,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.6474,Blue Player,65,56,(65+56j)
2020/03/11 10:17:59.6604,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.6644,Blue Player,65,56,(65+56j)
2020/03/11 10:17:59.6774,Red Player,67,39,(67+39j)
2020/03/11 10:17:59.6814,Blue Player,66,56,(66+56j)
2020/03/11 10:17:59.6954,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.6984,Blue Player,66,56,(66+56j)
2020/03/11 10:17:59.7105,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.7135,Blue Player,66,57,(66+57j)
2020/03/11 10:17:59.7275,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.7305,Blue Player,66,57,(66+57j)
2020/03/11 10:17:59.7435,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.7485,Blue Player,66,57,(66+57j)
2020/03/11 10:17:59.7625,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.7665,Blue Player,66,57,(66+57j)
2020/03/11 10:17:59.7775,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.7805,Blue Player,66,57,(66+57j)
2020/03/11 10:17:59.7945,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.7975,Blue Player,67,57,(67+57j)
2020/03/11 10:17:59.8105,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.8155,Blue Player,67,57,(67+57j)
2020/03/11 10:17:59.8275,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.8315,Blue Player,67,57,(67+57j)
2020/03/11 10:17:59.8435,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.8475,Blue Player,67,58,(67+58j)
2020/03/11 10:17:59.8605,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.8635,Blue Player,67,58,(67+58j)
2020/03/11 10:17:59.8775,Red Player,67,40,(67+40j)
2020/03/11 10:17:59.8815,Blue Player,67,58,(67+58j)
2020/03/11 10:17:59.8945,Red Player,66,40,(66+40j)
2020/03/11 10:17:59.8995,Blue Player,67,58,(67+58j)
2020/03/11 10:17:59.9105,Red Player,66,40,(66+40j)
2020/03/11 10:17:59.9145,Blue Player,67,58,(67+58j)
2020/03/11 10:17:59.9275,Red Player,66,39,(66+39j)
2020/03/11 10:17:59.9315,Blue Player,68,58,(68+58j)
2020/03/11 10:17:59.9445,Red Player,66,39,(66+39j)
2020/03/11 10:17:59.9485,Blue Player,68,58,(68+58j)
2020/03/11 10:17:59.9605,Red Player,66,39,(66+39j)
2020/03/11 10:17:59.9645,Blue Player,68,58,(68+58j)
2020/03/11 10:17:59.9775,Red Player,66,39,(66+39j)
2020/03/11 10:17:59.9805,Blue Player,68,59,(68+59j)
2020/03/11 10:17:59.9935,Red Player,66,39,(66+39j)
2020/03/11 10:17:59.9975,Blue Player,68,59,(68+59j)
2020/03/11 10:18:00.0105,Red Player,66,39,(66+39j)
2020/03/11 10:18:00.0145,Blue Player,68,59,(68+59j)
2020/03/11 10:18:00.0275,Red Player,66,39,(66+39j)
2020/03/11 10:18:00.0305,Blue Player,68,59,(68+59j)
2020/03/11 10:18:00.0445,Red Player,66,39,(66+39j)
2020/03/11 10:18:00.0485,Blue Player,68,59,(68+59j)
2020/03/11 10:18:00.0605,Red Player,66,39,(66+39j)
2020/03/11 10:18:00.0635,Blue Player,69,59,(69+59j)
2020/03/11 10:18:00.0775,Red Player,66,39,(66+39j)
2020/03/11 10:18:00.0815,Blue Player,69,59,(69+59j)
2020/03/11 10:18:00.0945,Red Player,65,39,(65+39j)
2020/03/11 10:18:00.0985,Blue Player,69,59,(69+59j)
2020/03/11 10:18:00.1105,Red Player,65,38,(65+38j)
2020/03/11 10:18:00.1145,Blue Player,69,59,(69+59j)
2020/03/11 10:18:00.1275,Red Player,65,38,(65+38j)
2020/03/11 10:18:00.1315,Blue Player,69,59,(69+59j)
2020/03/11 10:18:00.1435,Red Player,65,38,(65+38j)
2020/03/11 10:18:00.1485,Blue Player,69,60,(69+60j)
2020/03/11 10:18:00.1605,Red Player,65,38,(65+38j)
2020/03/11 10:18:00.1645,Blue Player,69,60,(69+60j)
2020/03/11 10:18:00.1775,Red Player,65,38,(65+38j)
2020/03/11 10:18:00.1815,Blue Player,69,60,(69+60j)
2020/03/11 10:18:00.1935,Red Player,65,38,(65+38j)
