Time,Player.Color,Position.X,Position.Y,Pos
2020/03/11 09:51:43.0325,Blue Player,54,21,(54+21j)
2020/03/11 09:51:43.0465,Red Player,50,39,(50+39j)
2020/03/11 09:51:43.0485,Blue Player,54,21,(54+21j)
2020/03/11 09:51:43.0635,Red Player,50,39,(50+39j)
2020/03/11 09:51:43.0665,Blue Player,54,21,(54+21j)
2020/03/11 09:51:43.0795,Red Player,50,39,(50+39j)
2020/03/11 09:51:43.0825,Blue Player,54,21,(54+21j)
2020/03/11 09:51:43.0955,Red Player,50,39,(50+39j)
2020/03/11 09:51:43.0985,Blue Player,54,20,(54+20j)
2020/03/11 09:51:43.1125,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.1155,Blue Player,54,20,(54+20j)
2020/03/11 09:51:43.1295,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.1315,Blue Player,54,20,(54+20j)
2020/03/11 09:51:43.1465,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.1485,Blue Player,54,20,(54+20j)
2020/03/11 09:51:43.1625,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.1655,Blue Player,54,19,(54+19j)
2020/03/11 09:51:43.1785,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.1815,Blue Player,54,19,(54+19j)
2020/03/11 09:51:43.1955,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.1985,Blue Player,54,19,(54+19j)
2020/03/11 09:51:43.2125,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.2155,Blue Player,54,19,(54+19j)
2020/03/11 09:51:43.2295,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.2325,Blue Player,53,19,(53+19j)
2020/03/11 09:51:43.2455,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.2485,Blue Player,53,18,(53+18j)
2020/03/11 09:51:43.2625,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.2665,Blue Player,53,18,(53+18j)
2020/03/11 09:51:43.2795,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.2825,Blue Player,53,18,(53+18j)
2020/03/11 09:51:43.2955,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.2985,Blue Player,53,18,(53+18j)
2020/03/11 09:51:43.3125,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.3165,Blue Player,53,18,(53+18j)
2020/03/11 09:51:43.3295,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.3315,Blue Player,53,18,(53+18j)
2020/03/11 09:51:43.3465,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.3485,Blue Player,53,18,(53+18j)
2020/03/11 09:51:43.3625,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.3655,Blue Player,53,18,(53+18j)
2020/03/11 09:51:43.3795,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.3825,Blue Player,53,18,(53+18j)
2020/03/11 09:51:43.3955,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.3995,Blue Player,53,17,(53+17j)
2020/03/11 09:51:43.4125,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.4155,Blue Player,52,17,(52+17j)
2020/03/11 09:51:43.4295,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.4325,Blue Player,52,17,(52+17j)
2020/03/11 09:51:43.4465,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.4485,Blue Player,52,17,(52+17j)
2020/03/11 09:51:43.4625,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.4655,Blue Player,52,17,(52+17j)
2020/03/11 09:51:43.4785,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.4825,Blue Player,52,17,(52+17j)
2020/03/11 09:51:43.4965,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.4995,Blue Player,52,17,(52+17j)
2020/03/11 09:51:43.5125,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.5145,Blue Player,52,17,(52+17j)
2020/03/11 09:51:43.5295,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.5335,Blue Player,52,17,(52+17j)
2020/03/11 09:51:43.5465,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.5495,Blue Player,51,17,(51+17j)
2020/03/11 09:51:43.5625,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.5655,Blue Player,51,17,(51+17j)
2020/03/11 09:51:43.5795,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.5815,Blue Player,51,17,(51+17j)
2020/03/11 09:51:43.5965,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.5995,Blue Player,51,17,(51+17j)
2020/03/11 09:51:43.6125,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.6155,Blue Player,51,17,(51+17j)
2020/03/11 09:51:43.6295,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.6325,Blue Player,51,17,(51+17j)
2020/03/11 09:51:43.6455,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.6495,Blue Player,51,17,(51+17j)
2020/03/11 09:51:43.6625,Red Player,49,40,(49+40j)
2020/03/11 09:51:43.6665,Blue Player,50,18,(50+18j)
2020/03/11 09:51:43.6795,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.6825,Blue Player,50,18,(50+18j)
2020/03/11 09:51:43.6955,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.6995,Blue Player,50,18,(50+18j)
2020/03/11 09:51:43.7125,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.7155,Blue Player,50,18,(50+18j)
2020/03/11 09:51:43.7295,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.7325,Blue Player,50,18,(50+18j)
2020/03/11 09:51:43.7465,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.7505,Blue Player,50,18,(50+18j)
2020/03/11 09:51:43.7625,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.7665,Blue Player,50,18,(50+18j)
2020/03/11 09:51:43.7785,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.7825,Blue Player,49,18,(49+18j)
2020/03/11 09:51:43.7965,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.7985,Blue Player,49,18,(49+18j)
2020/03/11 09:51:43.8125,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.8155,Blue Player,49,19,(49+19j)
2020/03/11 09:51:43.8295,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.8325,Blue Player,49,19,(49+19j)
2020/03/11 09:51:43.8465,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.8495,Blue Player,48,19,(48+19j)
2020/03/11 09:51:43.8625,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.8655,Blue Player,48,19,(48+19j)
2020/03/11 09:51:43.8785,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.8825,Blue Player,48,19,(48+19j)
2020/03/11 09:51:43.8965,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.8995,Blue Player,48,19,(48+19j)
2020/03/11 09:51:43.9125,Red Player,49,39,(49+39j)
2020/03/11 09:51:43.9155,Blue Player,47,20,(47+20j)
2020/03/11 09:51:43.9295,Red Player,50,39,(50+39j)
2020/03/11 09:51:43.9325,Blue Player,47,20,(47+20j)
2020/03/11 09:51:43.9465,Red Player,50,39,(50+39j)
2020/03/11 09:51:43.9485,Blue Player,47,20,(47+20j)
2020/03/11 09:51:43.9625,Red Player,50,39,(50+39j)
2020/03/11 09:51:43.9655,Blue Player,47,20,(47+20j)
2020/03/11 09:51:43.9795,Red Player,50,39,(50+39j)
2020/03/11 09:51:43.9825,Blue Player,47,20,(47+20j)
2020/03/11 09:51:43.9955,Red Player,50,39,(50+39j)
2020/03/11 09:51:43.9985,Blue Player,46,21,(46+21j)
2020/03/11 09:51:44.0125,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.0165,Blue Player,46,21,(46+21j)
2020/03/11 09:51:44.0295,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.0315,Blue Player,46,21,(46+21j)
2020/03/11 09:51:44.0465,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.0495,Blue Player,46,21,(46+21j)
2020/03/11 09:51:44.0625,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.0665,Blue Player,45,22,(45+22j)
2020/03/11 09:51:44.0785,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.0825,Blue Player,45,22,(45+22j)
2020/03/11 09:51:44.0965,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.0985,Blue Player,45,22,(45+22j)
2020/03/11 09:51:44.1125,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.1155,Blue Player,45,22,(45+22j)
2020/03/11 09:51:44.1295,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.1325,Blue Player,44,23,(44+23j)
2020/03/11 09:51:44.1455,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.1485,Blue Player,44,23,(44+23j)
2020/03/11 09:51:44.1625,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.1665,Blue Player,44,23,(44+23j)
2020/03/11 09:51:44.1795,Red Player,51,38,(51+38j)
2020/03/11 09:51:44.1825,Blue Player,43,23,(43+23j)
2020/03/11 09:51:44.1955,Red Player,51,38,(51+38j)
2020/03/11 09:51:44.1995,Blue Player,43,24,(43+24j)
2020/03/11 09:51:44.2125,Red Player,51,38,(51+38j)
2020/03/11 09:51:44.2155,Blue Player,43,24,(43+24j)
2020/03/11 09:51:44.2295,Red Player,51,38,(51+38j)
2020/03/11 09:51:44.2335,Blue Player,43,24,(43+24j)
2020/03/11 09:51:44.2455,Red Player,51,38,(51+38j)
2020/03/11 09:51:44.2495,Blue Player,42,24,(42+24j)
2020/03/11 09:51:44.2635,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.2665,Blue Player,42,24,(42+24j)
2020/03/11 09:51:44.2795,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.2835,Blue Player,42,25,(42+25j)
2020/03/11 09:51:44.2965,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.2996,Blue Player,42,25,(42+25j)
2020/03/11 09:51:44.3126,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.3156,Blue Player,42,25,(42+25j)
2020/03/11 09:51:44.3296,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.3336,Blue Player,41,25,(41+25j)
2020/03/11 09:51:44.3466,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.3506,Blue Player,41,26,(41+26j)
2020/03/11 09:51:44.3636,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.3666,Blue Player,41,26,(41+26j)
2020/03/11 09:51:44.3796,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.3836,Blue Player,40,26,(40+26j)
2020/03/11 09:51:44.3966,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.3996,Blue Player,40,26,(40+26j)
2020/03/11 09:51:44.4136,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.4166,Blue Player,40,27,(40+27j)
2020/03/11 09:51:44.4296,Red Player,52,39,(52+39j)
2020/03/11 09:51:44.4336,Blue Player,40,27,(40+27j)
2020/03/11 09:51:44.4456,Red Player,52,39,(52+39j)
2020/03/11 09:51:44.4486,Blue Player,40,27,(40+27j)
2020/03/11 09:51:44.4636,Red Player,52,39,(52+39j)
2020/03/11 09:51:44.4666,Blue Player,40,27,(40+27j)
2020/03/11 09:51:44.4796,Red Player,52,39,(52+39j)
2020/03/11 09:51:44.4836,Blue Player,39,28,(39+28j)
2020/03/11 09:51:44.4966,Red Player,52,39,(52+39j)
2020/03/11 09:51:44.4996,Blue Player,39,28,(39+28j)
2020/03/11 09:51:44.5126,Red Player,52,39,(52+39j)
2020/03/11 09:51:44.5166,Blue Player,39,28,(39+28j)
2020/03/11 09:51:44.5296,Red Player,52,39,(52+39j)
2020/03/11 09:51:44.5336,Blue Player,39,28,(39+28j)
2020/03/11 09:51:44.5466,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.5506,Blue Player,39,29,(39+29j)
2020/03/11 09:51:44.5636,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.5656,Blue Player,39,29,(39+29j)
2020/03/11 09:51:44.5796,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.5836,Blue Player,39,29,(39+29j)
2020/03/11 09:51:44.5966,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.5996,Blue Player,39,29,(39+29j)
2020/03/11 09:51:44.6136,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.6166,Blue Player,39,30,(39+30j)
2020/03/11 09:51:44.6296,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.6336,Blue Player,40,30,(40+30j)
2020/03/11 09:51:44.6466,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.6496,Blue Player,40,31,(40+31j)
2020/03/11 09:51:44.6626,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.6666,Blue Player,40,31,(40+31j)
2020/03/11 09:51:44.6796,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.6836,Blue Player,40,31,(40+31j)
2020/03/11 09:51:44.6966,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.6996,Blue Player,40,32,(40+32j)
2020/03/11 09:51:44.7126,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.7156,Blue Player,40,32,(40+32j)
2020/03/11 09:51:44.7296,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.7336,Blue Player,40,32,(40+32j)
2020/03/11 09:51:44.7466,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.7506,Blue Player,40,32,(40+32j)
2020/03/11 09:51:44.7626,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.7666,Blue Player,41,33,(41+33j)
2020/03/11 09:51:44.7796,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.7836,Blue Player,41,33,(41+33j)
2020/03/11 09:51:44.7966,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.7996,Blue Player,41,33,(41+33j)
2020/03/11 09:51:44.8136,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.8176,Blue Player,41,33,(41+33j)
2020/03/11 09:51:44.8296,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.8336,Blue Player,41,33,(41+33j)
2020/03/11 09:51:44.8456,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.8496,Blue Player,41,33,(41+33j)
2020/03/11 09:51:44.8626,Red Player,51,39,(51+39j)
2020/03/11 09:51:44.8666,Blue Player,42,34,(42+34j)
2020/03/11 09:51:44.8806,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.8836,Blue Player,42,34,(42+34j)
2020/03/11 09:51:44.8966,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.8996,Blue Player,42,34,(42+34j)
2020/03/11 09:51:44.9136,Red Player,50,39,(50+39j)
2020/03/11 09:51:44.9166,Blue Player,42,34,(42+34j)
2020/03/11 09:51:44.9296,Red Player,50,40,(50+40j)
2020/03/11 09:51:44.9326,Blue Player,42,35,(42+35j)
2020/03/11 09:51:44.9466,Red Player,50,40,(50+40j)
2020/03/11 09:51:44.9506,Blue Player,43,35,(43+35j)
2020/03/11 09:51:44.9636,Red Player,50,40,(50+40j)
2020/03/11 09:51:44.9656,Blue Player,43,35,(43+35j)
2020/03/11 09:51:44.9796,Red Player,50,40,(50+40j)
2020/03/11 09:51:44.9836,Blue Player,43,35,(43+35j)
2020/03/11 09:51:44.9956,Red Player,50,40,(50+40j)
2020/03/11 09:51:44.9986,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.0136,Red Player,50,40,(50+40j)
2020/03/11 09:51:45.0166,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.0296,Red Player,50,40,(50+40j)
2020/03/11 09:51:45.0336,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.0466,Red Player,49,40,(49+40j)
2020/03/11 09:51:45.0496,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.0636,Red Player,49,40,(49+40j)
2020/03/11 09:51:45.0666,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.0796,Red Player,49,41,(49+41j)
2020/03/11 09:51:45.0836,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.0966,Red Player,49,41,(49+41j)
2020/03/11 09:51:45.0996,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.1126,Red Player,49,41,(49+41j)
2020/03/11 09:51:45.1176,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.1306,Red Player,49,41,(49+41j)
2020/03/11 09:51:45.1336,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.1466,Red Player,49,41,(49+41j)
2020/03/11 09:51:45.1506,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.1636,Red Player,48,41,(48+41j)
2020/03/11 09:51:45.1666,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.1816,Red Player,48,41,(48+41j)
2020/03/11 09:51:45.1846,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.1956,Red Player,48,42,(48+42j)
2020/03/11 09:51:45.1996,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.2136,Red Player,48,42,(48+42j)
2020/03/11 09:51:45.2166,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.2296,Red Player,48,42,(48+42j)
2020/03/11 09:51:45.2336,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.2466,Red Player,47,42,(47+42j)
2020/03/11 09:51:45.2496,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.2626,Red Player,47,42,(47+42j)
2020/03/11 09:51:45.2666,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.2796,Red Player,47,42,(47+42j)
2020/03/11 09:51:45.2836,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.2966,Red Player,47,42,(47+42j)
2020/03/11 09:51:45.2996,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.3126,Red Player,47,42,(47+42j)
2020/03/11 09:51:45.3156,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.3296,Red Player,47,42,(47+42j)
2020/03/11 09:51:45.3326,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.3466,Red Player,46,42,(46+42j)
2020/03/11 09:51:45.3506,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.3636,Red Player,46,42,(46+42j)
2020/03/11 09:51:45.3656,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.3796,Red Player,46,42,(46+42j)
2020/03/11 09:51:45.3826,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.3956,Red Player,46,42,(46+42j)
2020/03/11 09:51:45.4006,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.4126,Red Player,46,42,(46+42j)
2020/03/11 09:51:45.4166,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.4296,Red Player,46,42,(46+42j)
2020/03/11 09:51:45.4336,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.4466,Red Player,46,43,(46+43j)
2020/03/11 09:51:45.4486,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.4626,Red Player,46,43,(46+43j)
2020/03/11 09:51:45.4666,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.4796,Red Player,46,43,(46+43j)
2020/03/11 09:51:45.4836,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.4956,Red Player,46,43,(46+43j)
2020/03/11 09:51:45.4996,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.5136,Red Player,46,43,(46+43j)
2020/03/11 09:51:45.5166,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.5296,Red Player,46,43,(46+43j)
2020/03/11 09:51:45.5326,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.5466,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.5506,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.5636,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.5676,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.5796,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.5826,Blue Player,45,35,(45+35j)
2020/03/11 09:51:45.5966,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.6006,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.6126,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.6156,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.6296,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.6326,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.6466,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.6496,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.6626,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.6666,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.6796,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.6836,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.6956,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.6996,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.7126,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.7166,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.7296,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.7326,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.7466,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.7496,Blue Player,44,35,(44+35j)
2020/03/11 09:51:45.7636,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.7676,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.7806,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.7836,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.7966,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.8006,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.8126,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.8166,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.8296,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.8336,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.8466,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.8496,Blue Player,43,35,(43+35j)
2020/03/11 09:51:45.8626,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.8666,Blue Player,42,35,(42+35j)
2020/03/11 09:51:45.8796,Red Player,45,43,(45+43j)
2020/03/11 09:51:45.8826,Blue Player,42,35,(42+35j)
2020/03/11 09:51:45.8956,Red Player,45,42,(45+42j)
2020/03/11 09:51:45.8996,Blue Player,42,35,(42+35j)
2020/03/11 09:51:45.9126,Red Player,45,42,(45+42j)
2020/03/11 09:51:45.9166,Blue Player,42,35,(42+35j)
2020/03/11 09:51:45.9296,Red Player,45,42,(45+42j)
2020/03/11 09:51:45.9336,Blue Player,42,35,(42+35j)
2020/03/11 09:51:45.9466,Red Player,45,42,(45+42j)
2020/03/11 09:51:45.9496,Blue Player,42,35,(42+35j)
2020/03/11 09:51:45.9626,Red Player,45,42,(45+42j)
2020/03/11 09:51:45.9666,Blue Player,42,35,(42+35j)
2020/03/11 09:51:45.9796,Red Player,45,42,(45+42j)
2020/03/11 09:51:45.9826,Blue Player,41,35,(41+35j)
2020/03/11 09:51:45.9956,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.0006,Blue Player,41,35,(41+35j)
2020/03/11 09:51:46.0126,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.0156,Blue Player,41,35,(41+35j)
2020/03/11 09:51:46.0296,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.0336,Blue Player,41,35,(41+35j)
2020/03/11 09:51:46.0467,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.0507,Blue Player,41,35,(41+35j)
2020/03/11 09:51:46.0627,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.0657,Blue Player,41,35,(41+35j)
2020/03/11 09:51:46.0797,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.0837,Blue Player,40,35,(40+35j)
2020/03/11 09:51:46.0957,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.0987,Blue Player,40,35,(40+35j)
2020/03/11 09:51:46.1127,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.1167,Blue Player,40,35,(40+35j)
2020/03/11 09:51:46.1297,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.1337,Blue Player,40,35,(40+35j)
2020/03/11 09:51:46.1467,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.1507,Blue Player,40,35,(40+35j)
2020/03/11 09:51:46.1627,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.1667,Blue Player,39,35,(39+35j)
2020/03/11 09:51:46.1797,Red Player,45,42,(45+42j)
2020/03/11 09:51:46.1837,Blue Player,39,35,(39+35j)
2020/03/11 09:51:46.1967,Red Player,45,43,(45+43j)
2020/03/11 09:51:46.1997,Blue Player,39,35,(39+35j)
2020/03/11 09:51:46.2127,Red Player,45,43,(45+43j)
2020/03/11 09:51:46.2167,Blue Player,39,35,(39+35j)
2020/03/11 09:51:46.2297,Red Player,44,43,(44+43j)
2020/03/11 09:51:46.2337,Blue Player,39,35,(39+35j)
2020/03/11 09:51:46.2467,Red Player,44,43,(44+43j)
2020/03/11 09:51:46.2497,Blue Player,39,35,(39+35j)
2020/03/11 09:51:46.2637,Red Player,44,43,(44+43j)
2020/03/11 09:51:46.2677,Blue Player,38,35,(38+35j)
2020/03/11 09:51:46.2797,Red Player,44,43,(44+43j)
2020/03/11 09:51:46.2827,Blue Player,38,35,(38+35j)
2020/03/11 09:51:46.2967,Red Player,44,43,(44+43j)
2020/03/11 09:51:46.3007,Blue Player,38,35,(38+35j)
2020/03/11 09:51:46.3127,Red Player,44,43,(44+43j)
