Time,Player.Color,Position.X,Position.Y,Pos
2020/03/11 11:19:43.8461,Red Player,57,30,(57+30j)
2020/03/11 11:19:43.8491,Blue Player,71,47,(71+47j)
2020/03/11 11:19:43.8621,Red Player,57,30,(57+30j)
2020/03/11 11:19:43.8661,Blue Player,71,47,(71+47j)
2020/03/11 11:19:43.8801,Red Player,57,30,(57+30j)
2020/03/11 11:19:43.8831,Blue Player,71,47,(71+47j)
2020/03/11 11:19:43.8971,Red Player,57,30,(57+30j)
2020/03/11 11:19:43.9001,Blue Player,71,47,(71+47j)
2020/03/11 11:19:43.9121,Red Player,57,30,(57+30j)
2020/03/11 11:19:43.9151,Blue Player,71,47,(71+47j)
2020/03/11 11:19:43.9291,Red Player,57,29,(57+29j)
2020/03/11 11:19:43.9321,Blue Player,71,47,(71+47j)
2020/03/11 11:19:43.9461,Red Player,57,29,(57+29j)
2020/03/11 11:19:43.9491,Blue Player,71,47,(71+47j)
2020/03/11 11:19:43.9621,Red Player,57,29,(57+29j)
2020/03/11 11:19:43.9661,Blue Player,71,47,(71+47j)
2020/03/11 11:19:43.9791,Red Player,56,29,(56+29j)
2020/03/11 11:19:43.9821,Blue Player,71,47,(71+47j)
2020/03/11 11:19:43.9961,Red Player,56,29,(56+29j)
2020/03/11 11:19:43.9991,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.0121,Red Player,56,29,(56+29j)
2020/03/11 11:19:44.0161,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.0291,Red Player,56,29,(56+29j)
2020/03/11 11:19:44.0321,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.0461,Red Player,56,29,(56+29j)
2020/03/11 11:19:44.0491,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.0621,Red Player,56,29,(56+29j)
2020/03/11 11:19:44.0661,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.0791,Red Player,56,29,(56+29j)
2020/03/11 11:19:44.0821,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.0961,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.0991,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.1121,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.1151,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.1291,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.1321,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.1481,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.1511,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.1631,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.1661,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.1791,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.1831,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.1971,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.2011,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.2121,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.2151,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.2291,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.2321,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.2461,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.2491,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.2621,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.2651,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.2791,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.2821,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.2961,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.3011,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.3121,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.3161,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.3291,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.3321,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.3461,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.3491,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.3621,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.3661,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.3791,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.3821,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.3961,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.3991,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.4121,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.4151,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.4291,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.4321,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.4461,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.4491,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.4621,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.4661,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.4791,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.4831,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.4951,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.4991,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.5141,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.5171,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.5291,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.5321,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.5461,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.5491,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.5621,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.5661,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.5791,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.5831,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.5981,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.6021,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.6121,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.6171,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.6291,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.6321,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.6471,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.6511,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.6631,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.6661,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.6791,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.6841,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.6961,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.7011,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.7121,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.7161,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.7291,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.7321,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.7471,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.7511,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.7631,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.7661,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.7811,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.7841,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.7961,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.7991,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.8121,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.8161,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.8291,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.8341,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.8461,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.8501,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.8621,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.8661,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.8791,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.8831,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.8961,Red Player,56,28,(56+28j)
2020/03/11 11:19:44.8991,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.9121,Red Player,55,28,(55+28j)
2020/03/11 11:19:44.9161,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.9311,Red Player,55,29,(55+29j)
2020/03/11 11:19:44.9341,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.9461,Red Player,55,29,(55+29j)
2020/03/11 11:19:44.9502,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.9622,Red Player,55,29,(55+29j)
2020/03/11 11:19:44.9672,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.9802,Red Player,55,29,(55+29j)
2020/03/11 11:19:44.9842,Blue Player,71,47,(71+47j)
2020/03/11 11:19:44.9982,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.0012,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.0122,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.0162,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.0292,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.0332,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.0472,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.0502,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.0642,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.0672,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.0792,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.0832,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.0962,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.0992,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.1122,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.1162,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.1292,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.1322,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.1452,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.1492,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.1622,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.1672,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.1792,Red Player,55,29,(55+29j)
2020/03/11 11:19:45.1832,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.1962,Red Player,54,29,(54+29j)
2020/03/11 11:19:45.1992,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.2122,Red Player,54,29,(54+29j)
2020/03/11 11:19:45.2162,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.2292,Red Player,54,29,(54+29j)
2020/03/11 11:19:45.2342,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.2462,Red Player,54,29,(54+29j)
2020/03/11 11:19:45.2492,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.2642,Red Player,54,29,(54+29j)
2020/03/11 11:19:45.2682,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.2812,Red Player,54,29,(54+29j)
2020/03/11 11:19:45.2842,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.2962,Red Player,54,29,(54+29j)
2020/03/11 11:19:45.2992,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.3122,Red Player,54,29,(54+29j)
2020/03/11 11:19:45.3162,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.3292,Red Player,54,29,(54+29j)
2020/03/11 11:19:45.3332,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.3462,Red Player,54,29,(54+29j)
2020/03/11 11:19:45.3492,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.3642,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.3672,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.3792,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.3832,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.3962,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.4002,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.4152,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.4182,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.4292,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.4322,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.4462,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.4502,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.4622,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.4662,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.4792,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.4832,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.4952,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.4992,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.5122,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.5162,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.5292,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.5332,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.5462,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.5502,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.5632,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.5672,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.5792,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.5822,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.5962,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.5992,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.6122,Red Player,54,30,(54+30j)
2020/03/11 11:19:45.6162,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.6292,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.6332,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.6462,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.6502,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.6622,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.6662,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.6802,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.6832,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.6962,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.7012,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.7132,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.7172,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.7292,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.7322,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.7462,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.7492,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.7632,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.7672,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.7802,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.7842,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.7952,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.7992,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.8122,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.8172,Blue Player,71,47,(71+47j)
2020/03/11 11:19:45.8292,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.8332,Blue Player,71,48,(71+48j)
2020/03/11 11:19:45.8462,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.8492,Blue Player,71,48,(71+48j)
2020/03/11 11:19:45.8622,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.8662,Blue Player,71,48,(71+48j)
2020/03/11 11:19:45.8792,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.8822,Blue Player,71,48,(71+48j)
2020/03/11 11:19:45.8962,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.9002,Blue Player,71,48,(71+48j)
2020/03/11 11:19:45.9122,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.9162,Blue Player,71,48,(71+48j)
2020/03/11 11:19:45.9292,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.9322,Blue Player,71,48,(71+48j)
2020/03/11 11:19:45.9462,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.9492,Blue Player,71,48,(71+48j)
2020/03/11 11:19:45.9622,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.9672,Blue Player,72,48,(72+48j)
2020/03/11 11:19:45.9792,Red Player,54,31,(54+31j)
2020/03/11 11:19:45.9842,Blue Player,72,48,(72+48j)
2020/03/11 11:19:45.9952,Red Player,54,31,(54+31j)
2020/03/11 11:19:46.0002,Blue Player,72,48,(72+48j)
2020/03/11 11:19:46.0122,Red Player,54,31,(54+31j)
2020/03/11 11:19:46.0162,Blue Player,72,48,(72+48j)
2020/03/11 11:19:46.0292,Red Player,54,31,(54+31j)
2020/03/11 11:19:46.0332,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.0462,Red Player,54,31,(54+31j)
2020/03/11 11:19:46.0502,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.0622,Red Player,54,32,(54+32j)
2020/03/11 11:19:46.0672,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.0792,Red Player,54,32,(54+32j)
2020/03/11 11:19:46.0832,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.0962,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.1002,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.1122,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.1162,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.1292,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.1322,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.1462,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.1492,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.1632,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.1662,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.1792,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.1832,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.1982,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.2012,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.2122,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.2162,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.2292,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.2342,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.2462,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.2502,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.2622,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.2662,Blue Player,72,49,(72+49j)
2020/03/11 11:19:46.2812,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.2842,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.2952,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.2992,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.3132,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.3162,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.3292,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.3332,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.3462,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.3502,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.3632,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.3672,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.3792,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.3832,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.3962,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.4002,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.4122,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.4162,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.4292,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.4342,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.4462,Red Player,53,32,(53+32j)
2020/03/11 11:19:46.4492,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.4622,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.4662,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.4792,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.4832,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.4962,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.5002,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.5122,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.5162,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.5292,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.5332,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.5472,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.5512,Blue Player,72,50,(72+50j)
2020/03/11 11:19:46.5632,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.5672,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.5792,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.5832,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.5962,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.6002,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.6122,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.6172,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.6292,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.6332,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.6462,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.6502,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.6622,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.6662,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.6792,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.6842,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.6963,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.6993,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.7123,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.7163,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.7293,Red Player,53,33,(53+33j)
2020/03/11 11:19:46.7333,Blue Player,71,50,(71+50j)
2020/03/11 11:19:46.7463,Red Player,53,34,(53+34j)
