Time,Player.Color,Position.X,Position.Y,Pos
2020/03/11 11:04:37.6826,Blue Player,69,44,(69+44j)
2020/03/11 11:04:37.6966,Red Player,67,37,(67+37j)
2020/03/11 11:04:37.6996,Blue Player,69,44,(69+44j)
2020/03/11 11:04:37.7126,Red Player,67,37,(67+37j)
2020/03/11 11:04:37.7156,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.7306,Red Player,67,38,(67+38j)
2020/03/11 11:04:37.7326,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.7466,Red Player,66,38,(66+38j)
2020/03/11 11:04:37.7496,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.7636,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.7656,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.7796,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.7836,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.7966,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.7996,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.8136,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.8166,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.8296,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.8336,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.8466,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.8496,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.8626,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.8656,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.8796,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.8826,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.8966,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.8996,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.9126,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.9156,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.9296,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.9336,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.9466,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.9496,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.9636,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.9666,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.9796,Red Player,66,37,(66+37j)
2020/03/11 11:04:37.9826,Blue Player,68,44,(68+44j)
2020/03/11 11:04:37.9966,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.0006,Blue Player,68,44,(68+44j)
2020/03/11 11:04:38.0136,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.0166,Blue Player,68,44,(68+44j)
2020/03/11 11:04:38.0296,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.0336,Blue Player,68,44,(68+44j)
2020/03/11 11:04:38.0466,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.0496,Blue Player,68,44,(68+44j)
2020/03/11 11:04:38.0636,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.0666,Blue Player,68,44,(68+44j)
2020/03/11 11:04:38.0796,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.0836,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.0966,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.0996,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.1126,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.1166,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.1296,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.1336,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.1466,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.1496,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.1636,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.1656,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.1796,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.1826,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.1966,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.1996,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.2126,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.2166,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.2296,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.2326,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.2466,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.2496,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.2626,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.2666,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.2796,Red Player,66,37,(66+37j)
2020/03/11 11:04:38.2836,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.2966,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.3006,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.3126,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.3166,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.3296,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.3326,Blue Player,67,44,(67+44j)
2020/03/11 11:04:38.3466,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.3506,Blue Player,67,45,(67+45j)
2020/03/11 11:04:38.3636,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.3666,Blue Player,67,45,(67+45j)
2020/03/11 11:04:38.3796,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.3836,Blue Player,67,45,(67+45j)
2020/03/11 11:04:38.3966,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.3996,Blue Player,67,45,(67+45j)
2020/03/11 11:04:38.4126,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.4166,Blue Player,67,45,(67+45j)
2020/03/11 11:04:38.4296,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.4336,Blue Player,67,45,(67+45j)
2020/03/11 11:04:38.4466,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.4506,Blue Player,67,45,(67+45j)
2020/03/11 11:04:38.4636,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.4666,Blue Player,67,45,(67+45j)
2020/03/11 11:04:38.4806,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.4836,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.4966,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.5006,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.5126,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.5166,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.5306,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.5336,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.5466,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.5496,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.5636,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.5666,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.5796,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.5826,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.5966,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.5996,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.6126,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.6166,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.6306,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.6336,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.6466,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.6496,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.6626,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.6666,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.6796,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.6836,Blue Player,66,45,(66+45j)
2020/03/11 11:04:38.6966,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.7006,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.7126,Red Player,65,37,(65+37j)
2020/03/11 11:04:38.7156,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.7296,Red Player,65,38,(65+38j)
2020/03/11 11:04:38.7336,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.7466,Red Player,65,38,(65+38j)
2020/03/11 11:04:38.7496,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.7636,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.7676,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.7806,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.7836,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.7966,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.8006,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.8136,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.8166,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.8296,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.8336,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.8466,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.8496,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.8626,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.8666,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.8796,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.8836,Blue Player,66,44,(66+44j)
2020/03/11 11:04:38.8966,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.9006,Blue Player,65,44,(65+44j)
2020/03/11 11:04:38.9136,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.9166,Blue Player,65,44,(65+44j)
2020/03/11 11:04:38.9296,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.9336,Blue Player,65,43,(65+43j)
2020/03/11 11:04:38.9466,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.9506,Blue Player,65,43,(65+43j)
2020/03/11 11:04:38.9637,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.9677,Blue Player,65,43,(65+43j)
2020/03/11 11:04:38.9797,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.9837,Blue Player,65,43,(65+43j)
2020/03/11 11:04:38.9967,Red Player,66,38,(66+38j)
2020/03/11 11:04:38.9997,Blue Player,65,43,(65+43j)
2020/03/11 11:04:39.0127,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.0167,Blue Player,65,43,(65+43j)
2020/03/11 11:04:39.0297,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.0337,Blue Player,65,43,(65+43j)
2020/03/11 11:04:39.0467,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.0507,Blue Player,65,43,(65+43j)
2020/03/11 11:04:39.0637,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.0667,Blue Player,64,43,(64+43j)
2020/03/11 11:04:39.0797,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.0837,Blue Player,64,43,(64+43j)
2020/03/11 11:04:39.0967,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.1007,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.1137,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.1167,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.1307,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.1337,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.1467,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.1497,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.1637,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.1667,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.1797,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.1837,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.1967,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.2007,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.2137,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.2167,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.2307,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.2337,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.2467,Red Player,66,38,(66+38j)
2020/03/11 11:04:39.2507,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.2637,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.2667,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.2797,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.2837,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.2967,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.3007,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.3137,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.3177,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.3307,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.3337,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.3467,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.3507,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.3637,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.3677,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.3807,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.3837,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.3967,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.3997,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.4127,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.4167,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.4297,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.4337,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.4467,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.4507,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.4637,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.4667,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.4797,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.4837,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.4967,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.4997,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.5127,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.5167,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.5297,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.5337,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.5467,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.5507,Blue Player,65,42,(65+42j)
2020/03/11 11:04:39.5637,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.5677,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.5797,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.5847,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.5967,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.5997,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.6127,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.6167,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.6297,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.6337,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.6467,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.6507,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.6637,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.6667,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.6807,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.6847,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.6967,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.7007,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.7137,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.7167,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.7307,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.7347,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.7467,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.7497,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.7637,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.7677,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.7797,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.7837,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.7967,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.7997,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.8137,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.8167,Blue Player,64,42,(64+42j)
2020/03/11 11:04:39.8307,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.8347,Blue Player,63,43,(63+43j)
2020/03/11 11:04:39.8467,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.8507,Blue Player,63,43,(63+43j)
2020/03/11 11:04:39.8637,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.8667,Blue Player,63,43,(63+43j)
2020/03/11 11:04:39.8797,Red Player,65,38,(65+38j)
2020/03/11 11:04:39.8837,Blue Player,63,44,(63+44j)
2020/03/11 11:04:39.8967,Red Player,64,38,(64+38j)
2020/03/11 11:04:39.8997,Blue Player,63,44,(63+44j)
2020/03/11 11:04:39.9137,Red Player,64,38,(64+38j)
2020/03/11 11:04:39.9167,Blue Player,63,44,(63+44j)
2020/03/11 11:04:39.9297,Red Player,64,38,(64+38j)
2020/03/11 11:04:39.9337,Blue Player,63,44,(63+44j)
2020/03/11 11:04:39.9467,Red Player,64,38,(64+38j)
2020/03/11 11:04:39.9497,Blue Player,62,45,(62+45j)
2020/03/11 11:04:39.9647,Red Player,64,38,(64+38j)
2020/03/11 11:04:39.9687,Blue Player,62,45,(62+45j)
2020/03/11 11:04:39.9797,Red Player,64,38,(64+38j)
2020/03/11 11:04:39.9837,Blue Player,62,45,(62+45j)
2020/03/11 11:04:39.9967,Red Player,64,38,(64+38j)
2020/03/11 11:04:39.9997,Blue Player,62,45,(62+45j)
2020/03/11 11:04:40.0127,Red Player,64,38,(64+38j)
2020/03/11 11:04:40.0177,Blue Player,62,45,(62+45j)
2020/03/11 11:04:40.0297,Red Player,64,38,(64+38j)
2020/03/11 11:04:40.0337,Blue Player,62,45,(62+45j)
2020/03/11 11:04:40.0467,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.0507,Blue Player,62,45,(62+45j)
2020/03/11 11:04:40.0627,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.0667,Blue Player,62,44,(62+44j)
2020/03/11 11:04:40.0797,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.0827,Blue Player,62,44,(62+44j)
2020/03/11 11:04:40.0967,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.1007,Blue Player,62,44,(62+44j)
2020/03/11 11:04:40.1127,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.1167,Blue Player,62,44,(62+44j)
2020/03/11 11:04:40.1307,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.1347,Blue Player,61,44,(61+44j)
2020/03/11 11:04:40.1467,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.1497,Blue Player,61,44,(61+44j)
2020/03/11 11:04:40.1637,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.1667,Blue Player,61,44,(61+44j)
2020/03/11 11:04:40.1797,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.1837,Blue Player,61,44,(61+44j)
2020/03/11 11:04:40.1967,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.2007,Blue Player,61,44,(61+44j)
2020/03/11 11:04:40.2137,Red Player,64,37,(64+37j)
2020/03/11 11:04:40.2177,Blue Player,61,44,(61+44j)
2020/03/11 11:04:40.2297,Red Player,63,37,(63+37j)
2020/03/11 11:04:40.2327,Blue Player,61,44,(61+44j)
2020/03/11 11:04:40.2467,Red Player,63,37,(63+37j)
2020/03/11 11:04:40.2507,Blue Player,61,44,(61+44j)
2020/03/11 11:04:40.2637,Red Player,63,37,(63+37j)
2020/03/11 11:04:40.2667,Blue Player,60,44,(60+44j)
2020/03/11 11:04:40.2797,Red Player,63,37,(63+37j)
2020/03/11 11:04:40.2837,Blue Player,60,44,(60+44j)
2020/03/11 11:04:40.2967,Red Player,63,37,(63+37j)
2020/03/11 11:04:40.3007,Blue Player,60,44,(60+44j)
2020/03/11 11:04:40.3137,Red Player,63,36,(63+36j)
2020/03/11 11:04:40.3167,Blue Player,60,44,(60+44j)
2020/03/11 11:04:40.3297,Red Player,63,36,(63+36j)
2020/03/11 11:04:40.3337,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.3467,Red Player,63,36,(63+36j)
2020/03/11 11:04:40.3507,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.3627,Red Player,62,36,(62+36j)
2020/03/11 11:04:40.3667,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.3797,Red Player,62,36,(62+36j)
2020/03/11 11:04:40.3847,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.3967,Red Player,62,36,(62+36j)
2020/03/11 11:04:40.4007,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.4127,Red Player,62,36,(62+36j)
2020/03/11 11:04:40.4157,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.4297,Red Player,62,36,(62+36j)
2020/03/11 11:04:40.4347,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.4467,Red Player,62,36,(62+36j)
2020/03/11 11:04:40.4507,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.4627,Red Player,62,36,(62+36j)
2020/03/11 11:04:40.4677,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.4807,Red Player,62,35,(62+35j)
2020/03/11 11:04:40.4837,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.4967,Red Player,61,35,(61+35j)
2020/03/11 11:04:40.5007,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.5127,Red Player,61,35,(61+35j)
2020/03/11 11:04:40.5167,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.5297,Red Player,61,35,(61+35j)
2020/03/11 11:04:40.5327,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.5467,Red Player,61,35,(61+35j)
2020/03/11 11:04:40.5507,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.5637,Red Player,61,35,(61+35j)
2020/03/11 11:04:40.5667,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.5797,Red Player,61,35,(61+35j)
2020/03/11 11:04:40.5837,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.5967,Red Player,61,35,(61+35j)
2020/03/11 11:04:40.6007,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.6127,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.6157,Blue Player,60,43,(60+43j)
2020/03/11 11:04:40.6297,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.6347,Blue Player,60,42,(60+42j)
2020/03/11 11:04:40.6467,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.6507,Blue Player,60,42,(60+42j)
2020/03/11 11:04:40.6637,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.6677,Blue Player,60,42,(60+42j)
2020/03/11 11:04:40.6797,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.6837,Blue Player,60,42,(60+42j)
2020/03/11 11:04:40.6967,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.7008,Blue Player,60,42,(60+42j)
2020/03/11 11:04:40.7138,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.7168,Blue Player,60,41,(60+41j)
2020/03/11 11:04:40.7298,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.7348,Blue Player,60,41,(60+41j)
2020/03/11 11:04:40.7468,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.7508,Blue Player,60,41,(60+41j)
2020/03/11 11:04:40.7638,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.7678,Blue Player,60,41,(60+41j)
2020/03/11 11:04:40.7808,Red Player,61,34,(61+34j)
2020/03/11 11:04:40.7848,Blue Player,60,41,(60+41j)
2020/03/11 11:04:40.7968,Red Player,61,34,(61+34j)
